date,pm2.5,pm10,OC,EC,NO3,SO42,NH4,meantemp,mintemp,maxtemp,meanhumi,dow,year,influenza,season,holiday,ma5meantemp,cityname,noacc,noacc_A,noacc_B,noacc_M,noacc_F,circ,circ_A,circ_B,circ_M,circ_F,resp,resp_A,resp_B,resp_M,resp_F
2011-07-05,33.875,58.72316384,,,,,,24.3,19,30.7,64.6,3,2011,0,2,0,23.84,Seoul,529,395,134,289,240,126,70,56,76,50,287,259,28,145,142
2011-07-06,35.5,60.67472527,,,,,,25.6,20.4,31.2,60.9,4,2011,0,2,0,23.94,Seoul,508,393,115,274,234,138,80,58,80,58,260,243,17,130,130
2011-07-07,34.35294118,47.0155902,,,,,,22.9,20.9,25.3,84.9,5,2011,0,2,0,23.58,Seoul,539,399,140,324,215,124,64,60,74,50,280,242,38,170,110
2011-07-08,19.33333333,29.83901919,,,,,,22.4,20.6,24.6,84.1,6,2011,0,2,0,23.54,Seoul,583,444,139,310,273,123,71,52,58,65,334,299,35,182,152
2011-07-09,14.26086957,23.74763407,,,,,,23.6,20.8,27.8,83.5,7,2011,0,2,0,23.76,Seoul,728,599,129,413,315,135,76,59,80,55,444,422,22,245,199
2011-07-10,14.22222222,21.20591341,,,,,,24.2,21.4,28.4,80.4,1,2011,0,2,0,23.74,Seoul,602,496,106,320,282,93,56,37,43,50,386,362,24,205,181
2011-07-11,5.421052632,12.05723542,,,,,,21.2,19.9,22.1,90.3,2,2011,0,2,0,22.86,Seoul,519,377,142,303,216,129,72,57,69,60,268,236,32,163,105
2011-07-12,7.785714286,14.54026846,,,,,,22.8,20.9,25.6,87.9,3,2011,0,2,0,22.84,Seoul,547,397,150,296,251,136,67,69,73,63,259,240,19,151,108
2011-07-13,10.08695652,18.17317846,,,,,,24.3,22.5,26.2,85.6,4,2011,0,2,0,23.22,Seoul,496,378,118,275,221,125,66,59,67,58,273,252,21,163,110
2011-07-14,7.166666667,13.25374732,,,,,,23.6,22.3,24.6,89.5,5,2011,0,2,0,23.22,Seoul,513,384,129,282,231,126,67,59,68,58,278,254,24,153,125
2011-07-15,8.736842105,16.22378378,,,,,,23.4,21.6,26,89.4,6,2011,0,2,0,23.06,Seoul,610,475,135,372,238,137,77,60,85,52,336,310,26,198,138
2011-07-16,9.944444444,16.8125,,,,,,22.8,21.2,25.3,91.1,7,2011,0,2,0,23.38,Seoul,699,576,123,382,317,117,58,59,62,55,426,405,21,232,194
2011-07-17,11.36363636,19.45330535,,,,,,25.1,22.2,29.1,82.5,1,2011,0,2,0,23.84,Seoul,696,551,145,401,295,132,62,70,77,55,405,377,28,237,168
2011-07-18,12,20.43011918,,,,,,28.7,24.4,34.1,62.8,2,2011,0,2,0,24.72,Seoul,562,419,143,304,258,118,61,57,54,64,302,273,29,171,131
2011-07-19,8.176470588,15.02934783,,,,,,28.5,24.7,32.7,55.5,3,2011,0,2,0,25.7,Seoul,500,395,105,293,207,101,54,47,64,37,279,256,23,162,117
2011-07-20,9.277777778,17.04385027,,,,,,27.6,23.6,32.6,50.3,4,2011,0,2,0,26.54,Seoul,557,409,148,307,250,136,71,65,68,68,292,270,22,173,119
2011-07-21,13.125,22.85031847,,,,,,27.1,22.3,32.2,48,5,2011,0,2,0,27.4,Seoul,557,424,133,325,232,118,60,58,67,51,300,274,26,173,127
2011-07-22,20.16666667,40.22885033,,,,,,24.1,21.4,26.6,71,6,2011,0,2,0,27.2,Seoul,638,504,134,357,281,123,69,54,58,65,371,336,35,217,154
2011-07-23,33.375,56.1627409,,,,,,25.4,22.9,29.7,76.3,7,2011,0,2,0,26.54,Seoul,709,577,132,396,313,128,64,64,73,55,445,418,27,251,194
2011-07-24,33.04347826,49.89892473,,,,,,24.8,22.8,27.9,81.6,1,2011,0,2,0,25.8,Seoul,701,559,142,388,313,119,53,66,69,50,435,415,20,240,195
2011-07-25,22.5,37.5197861,,,,,,24.9,23.2,27.9,85.3,2,2011,0,2,0,25.26,Seoul,580,433,147,325,255,138,71,67,77,61,292,268,24,166,126
2011-07-26,23.47619048,34.61571582,,,,,,24.8,21.1,29.3,81,3,2011,0,2,0,24.8,Seoul,544,412,132,331,213,126,67,59,83,43,289,264,25,179,110
2011-07-27,6.454545455,12.35193133,,,,,,24,22.3,26.2,92.1,4,2011,0,2,0,24.78,Seoul,528,399,129,306,222,116,56,60,59,57,294,261,33,176,118
2011-07-28,8.833333333,18.31681034,,,,,,24.7,22.8,26.3,89,5,2011,0,2,0,24.64,Seoul,497,403,94,286,211,86,52,34,46,40,304,284,20,182,122
2011-07-29,23.08695652,36.30107527,,,,,,26.2,23.9,30.2,81.6,6,2011,0,2,0,24.92,Seoul,619,473,146,349,270,141,74,67,84,57,345,323,22,197,148
2011-07-30,24.95833333,42.16276596,,,,,,27.2,24.4,30.5,75.3,7,2011,0,2,0,25.38,Seoul,761,646,115,452,309,136,73,63,82,54,476,457,19,280,196
2011-07-31,11.25,20.43576017,,,,,,24.7,23.2,26.6,87.8,1,2011,0,2,0,25.36,Seoul,628,514,114,350,278,112,62,50,70,42,390,369,21,217,173
2011-08-01,9.818181818,17.81621622,,,,,,25.6,23.3,29.2,81.1,2,2011,0,2,0,25.68,Seoul,705,538,167,382,323,162,92,70,80,82,369,335,34,199,170
2011-08-02,6.571428571,13.80343716,,,,,,26.1,24.4,30.1,77.5,3,2011,0,2,0,25.96,Seoul,544,410,134,307,237,123,67,56,70,53,309,273,36,170,139
2011-08-03,13.08333333,24.85608466,,,,,,25.4,23.7,28.1,83,4,2011,0,2,0,25.8,Seoul,533,404,129,290,243,126,66,60,73,53,290,268,22,153,137
2011-08-04,17.70833333,30.52105263,,,,,,25.4,23.7,28,86.3,5,2011,0,2,0,25.44,Seoul,524,393,131,279,245,132,71,61,77,55,270,246,24,143,127
2011-08-05,18.33333333,33.14046122,,,,,,28.9,23.4,34.1,67.8,6,2011,0,2,0,26.28,Seoul,641,494,147,341,300,133,67,66,65,68,370,340,30,196,174
2011-08-06,12.16666667,22.19874477,,,,,,28.5,26.1,32.7,67.5,7,2011,0,2,0,26.86,Seoul,701,581,120,397,304,113,59,54,67,46,480,448,32,275,205
2011-08-07,7.434782609,14.65759162,,,,,,28.7,24.9,33,63.9,1,2011,0,2,0,27.38,Seoul,613,496,117,349,264,106,62,44,67,39,384,354,30,218,166
2011-08-08,14.08695652,23.03894737,,,,,,24.7,23.6,27.7,84.8,2,2011,0,2,0,27.24,Seoul,538,396,142,284,254,133,68,65,68,65,293,260,33,154,139
2011-08-09,27.60869565,41.09043113,,,,,,26,24.4,28.7,76.3,3,2011,0,2,0,27.36,Seoul,545,409,136,304,241,114,64,50,64,50,304,265,39,172,132
2011-08-10,21.79166667,34.23634454,,,,,,25.8,23.2,28.9,81,4,2011,0,2,0,26.74,Seoul,559,418,141,302,257,142,74,68,67,75,302,279,23,168,134
2011-08-11,14.41666667,26.02145923,,,,,,26.6,24.5,29.9,78.9,5,2011,0,2,0,26.36,Seoul,592,465,127,312,280,124,64,60,70,54,354,329,25,186,168
2011-08-12,15.39130435,25.68770053,,,,,,25.3,24.1,26.3,86.5,6,2011,0,2,0,25.68,Seoul,657,536,121,387,270,108,57,51,74,34,403,377,26,231,172
2011-08-13,8.791666667,17.70644139,,,,,,25.3,23.9,26.6,83.9,7,2011,1,2,0,25.8,Seoul,833,685,148,461,372,126,66,60,76,50,583,544,39,322,261
2011-08-14,27.08333333,44.9874477,,,,,,25,23.9,26.8,86.8,1,2011,1,2,0,25.6,Seoul,852,721,131,484,368,112,51,61,60,52,605,574,31,351,254
2011-08-15,32.29166667,56.04816754,,,,,,24.5,22.9,26.9,87.3,2,2011,1,2,1,25.34,Seoul,640,520,120,371,269,119,67,52,73,46,387,356,31,224,163
2011-08-16,37.18181818,59.4184322,,,,,,25,23.6,26.2,87.8,3,2011,1,2,0,25.02,Seoul,529,393,136,292,237,128,72,56,73,55,283,254,29,157,126
2011-08-17,16.26086957,26.62645503,,,,,,23.7,22.8,24.6,91.1,4,2011,1,2,0,24.7,Seoul,499,365,134,268,231,124,64,60,61,63,272,237,35,147,125
2011-08-18,7.791666667,18.54669465,,,,,,25.2,21.5,30.2,73.3,5,2011,1,2,0,24.68,Seoul,562,430,132,299,263,116,60,56,55,61,308,274,34,180,128
2011-08-19,17.95833333,34.45597484,,,,,,24.4,21.7,29.2,75.6,6,2011,1,2,0,24.56,Seoul,653,496,157,368,285,131,69,62,78,53,377,338,39,221,156
2011-08-20,28.95833333,49.40438871,,,,,,23.1,20.3,27,76.9,7,2011,1,2,0,24.28,Seoul,787,639,148,441,346,139,69,70,89,50,513,487,26,286,227
2011-08-21,15.83333333,27.4335813,,,,,,24.4,18.7,31,68.4,1,2011,0,2,0,24.16,Seoul,729,581,148,407,322,133,73,60,84,49,445,415,30,239,206
2011-08-22,20,34.36373277,,,,,,23.5,19.8,29.6,71.4,2,2011,0,2,0,24.12,Seoul,609,473,136,343,266,108,55,53,61,47,376,346,30,217,159
2011-08-23,11.08333333,21.74626866,,,,,,24.3,18.1,30.5,60.1,3,2011,0,2,0,23.94,Seoul,568,422,146,314,254,121,56,65,72,49,317,286,31,186,131
2011-08-24,7.5,16.63897764,,,,,,24.8,21.2,28.6,57.9,4,2011,0,2,0,24.02,Seoul,604,471,133,315,289,124,66,58,65,59,344,316,28,180,164
2011-08-25,8.291666667,18.30704522,,,,,,25.7,21,30.5,57.3,5,2011,0,2,0,24.54,Seoul,625,482,143,337,288,115,63,52,62,53,383,348,35,202,181
2011-08-26,7.583333333,17.1814346,,,,,,26.4,23.2,30.3,57.5,6,2011,0,2,0,24.94,Seoul,668,548,120,380,288,124,66,58,67,57,408,386,22,241,167
2011-08-27,8.833333333,18.29661017,,,,,,27.6,23.5,31.2,59.5,7,2011,0,2,0,25.76,Seoul,796,649,147,440,356,122,55,67,69,53,542,509,33,302,240
2011-08-28,15.5,26.34631579,,,,,,27.3,24.3,32,66.8,1,2011,0,2,0,26.36,Seoul,717,596,121,390,327,117,63,54,68,49,462,434,28,244,218
2011-08-29,27.08333333,44.25559105,,,,,,26.8,24.5,29.9,75.6,2,2011,0,2,0,26.76,Seoul,599,473,126,338,261,84,46,38,51,33,395,361,34,222,173
2011-08-30,20.875,36.59057592,,,,,,27.1,24.2,32.4,70,3,2011,0,2,0,27.04,Seoul,589,456,133,330,259,116,71,45,69,47,336,304,32,185,151
2011-08-31,17.125,33.47584034,,,,,,27.9,23.6,32.8,62.6,4,2011,0,2,0,27.34,Seoul,596,464,132,289,307,118,64,54,64,54,366,341,25,172,194
2011-09-01,26.41666667,46.9923913,,,,,,27,22.9,31.1,63.3,5,2011,0,3,0,27.22,Seoul,776,629,147,446,330,148,79,69,84,64,472,442,30,274,198
2011-09-02,21,37.41639698,,,,,,26.9,22.9,32.4,58.1,6,2011,0,3,0,27.14,Seoul,798,662,136,444,354,137,80,57,83,54,518,485,33,279,239
2011-09-03,7.791666667,18.87995713,,,,,,25.1,20.3,30.7,48,7,2011,0,3,0,26.8,Seoul,836,714,122,467,369,105,52,53,56,49,591,565,26,341,250
2011-09-04,7.791666667,19.46875,,,,,,23.7,19.4,30.2,47.6,1,2011,0,3,0,26.12,Seoul,769,643,126,420,349,106,50,56,51,55,531,501,30,296,235
2011-09-05,9.75,25.26543879,,,,,,23.8,19.5,28.5,55.9,2,2011,0,3,0,25.3,Seoul,651,519,132,369,282,126,71,55,71,55,393,363,30,225,168
2011-09-06,15.16666667,39.38741722,,,,,,23.4,18.8,28.7,52.5,3,2011,0,3,0,24.58,Seoul,654,521,133,358,296,115,57,58,68,47,415,386,29,229,186
2011-09-07,15.83333333,38.76939891,,,,,,22.6,17.5,27.3,49.9,4,2011,0,3,0,23.72,Seoul,661,527,134,369,292,103,48,55,58,45,420,403,17,233,187
2011-09-08,14.29166667,31.31725616,,,,,,22.3,20.4,25.8,53.8,5,2011,0,3,0,23.16,Seoul,669,551,118,384,285,121,80,41,70,51,408,381,27,228,180
2011-09-09,15.79166667,28.5862069,,,,,,19.9,19,20.7,75.5,6,2011,0,3,0,22.4,Seoul,867,719,148,468,399,128,71,57,64,64,602,568,34,331,271
2011-09-10,17,28.21776815,,,,,,21.5,18,26.4,68.6,7,2011,0,3,0,21.94,Seoul,1255,1098,157,669,586,125,68,57,63,62,975,929,46,516,459
2011-09-11,4.565217391,9.119612069,,,,,,21.2,19.5,22.5,77.1,1,2011,0,3,1,21.5,Seoul,1326,1166,160,735,591,122,59,63,60,62,996,959,37,554,442
2011-09-12,6.875,12.74812433,,,,,,23.3,20,27,69.6,2,2011,0,3,1,21.64,Seoul,1156,994,162,607,549,131,65,66,74,57,840,800,40,429,411
2011-09-13,13.33333333,22.52807775,,,,,,25,20.9,30.9,50.3,3,2011,0,3,1,22.18,Seoul,807,668,139,464,343,150,83,67,97,53,529,500,29,296,233
2011-09-14,18.66666667,32.63548387,,,,,,24.4,22.8,28.1,70.9,4,2011,0,3,0,23.08,Seoul,712,556,156,383,329,156,83,73,86,70,421,389,32,228,193
2011-09-15,18.36363636,33.54513889,,,,,,25.7,21.2,31.3,68.8,5,2011,0,3,0,23.92,Seoul,631,501,130,356,275,128,72,56,76,52,382,354,28,208,174
2011-09-16,24.70833333,44.05268935,,,,,,25.6,21.7,31.2,68.1,6,2011,0,3,0,24.8,Seoul,657,525,132,359,298,116,59,57,57,59,410,387,23,229,181
2011-09-17,18.875,33.19399786,,,,,,25.8,21.6,31,65.6,7,2011,0,3,0,25.3,Seoul,793,657,136,430,363,136,73,63,70,66,523,496,27,288,235
2011-09-18,3.681818182,8.511904762,,,,,,21,17.5,26.4,63,1,2011,0,3,0,24.5,Seoul,704,576,128,383,321,112,67,45,62,50,457,420,37,246,211
2011-09-19,6.260869565,16.94863388,,,,,,16.8,14.5,18.2,56.1,2,2011,0,3,0,22.98,Seoul,593,450,143,323,270,110,53,57,58,52,342,320,22,189,153
2011-09-20,5.708333333,15.11212815,,,,,,17.7,13.4,23.2,44.5,3,2011,0,3,0,21.38,Seoul,626,473,153,332,294,127,64,63,75,52,363,333,30,175,188
2011-09-21,6.791666667,18.25589226,,,,,,18.1,12.4,24,44.4,4,2011,0,3,0,19.88,Seoul,582,464,118,309,273,121,58,63,66,55,354,327,27,180,174
2011-09-22,13.83333333,33.10825893,,,,,,18.1,11.9,24.6,49.8,5,2011,0,3,0,18.34,Seoul,631,491,140,330,301,129,61,68,65,64,387,359,28,201,186
2011-09-23,23.375,49.23632385,,,,,,19.5,13.5,26,49.9,6,2011,0,3,0,18.04,Seoul,684,554,130,378,306,133,70,63,78,55,432,408,24,234,198
2011-09-24,30.08333333,53.68128342,,,,,,19.6,14.4,25.9,55.9,7,2011,0,3,0,18.6,Seoul,802,671,131,428,374,110,62,48,58,52,540,517,23,294,246
2011-09-25,36.20833333,59.6056338,,,,,,20,14.6,26.6,61.3,1,2011,0,3,0,19.06,Seoul,727,566,161,385,342,123,57,66,64,59,460,430,30,244,216
2011-09-26,33,60.24696803,,,,,,21.2,14.8,27.7,52.1,2,2011,0,3,0,19.68,Seoul,601,463,138,319,282,138,69,69,73,65,350,322,28,192,158
2011-09-27,22.375,42.20110497,,,,,,21.8,15.4,29.2,41.1,3,2011,0,3,0,20.42,Seoul,583,441,142,303,280,117,63,54,59,58,338,312,26,178,160
2011-09-28,11.91666667,26.5726776,,,,,,19.8,16.6,23.5,52.6,4,2011,0,3,0,20.48,Seoul,578,440,138,327,251,105,47,58,56,49,363,340,23,208,155
2011-09-29,11.08333333,19.85099338,,,,,,16.9,15.5,19.5,83.3,5,2011,0,3,0,19.94,Seoul,615,485,130,335,280,142,75,67,78,64,365,334,31,195,170
2011-09-30,12.33333333,25.31631521,,,,,,14.8,10.3,18.6,49.5,6,2011,0,3,0,18.9,Seoul,734,602,132,388,346,107,64,43,55,52,494,465,29,269,225
2011-10-01,11.66666667,24.0845666,,,,,,12.7,7.7,17.6,48.9,7,2011,0,3,0,17.2,Seoul,1058,874,184,573,485,139,58,81,77,62,731,700,31,390,341
2011-10-02,11.20833333,23.57247132,,,,,,13.3,9.6,18.1,42.1,1,2011,0,3,0,15.5,Seoul,894,740,154,520,374,124,54,70,76,48,628,595,33,369,259
2011-10-03,13.58333333,29.675,,,,,,13.8,7.3,20.8,44.3,2,2011,0,3,1,14.3,Seoul,757,600,157,439,318,131,66,65,76,55,472,443,29,274,198
2011-10-04,17.75,36.29007634,,,,,,14.9,8.4,21.2,47.3,3,2011,0,3,0,13.9,Seoul,561,434,127,330,231,126,67,59,63,63,329,305,24,199,130
2011-10-05,23.125,47.5105673,,,,,,16.4,12.7,22,51.5,4,2011,0,3,0,14.22,Seoul,575,443,132,318,257,125,63,62,71,54,347,322,25,191,156
2011-10-06,30.29166667,58.20064378,,,,,,16.5,12.7,20.2,54.1,5,2011,0,3,0,14.98,Seoul,580,450,130,333,247,118,55,63,69,49,344,323,21,194,150
2011-10-07,32.875,59.06316916,,,,,,15.4,10.5,21.2,57.5,6,2011,0,3,0,15.4,Seoul,688,536,152,401,287,136,62,74,82,54,404,381,23,242,162
2011-10-08,37.20833333,63.86645636,,,,,,16.2,10.4,22.5,55.3,7,2011,0,3,0,15.88,Seoul,717,594,123,378,339,115,61,54,66,49,486,462,24,250,236
2011-10-09,39.91666667,65.09609293,,,,,,16.6,11.9,22.5,59,1,2011,0,3,0,16.22,Seoul,666,535,131,355,311,129,67,62,68,61,430,397,33,226,204
2011-10-10,46.66666667,76.25698925,,,,,,16.9,12.4,21.8,69.6,2,2011,0,3,0,16.32,Seoul,592,426,166,319,273,130,61,69,64,66,328,296,32,182,146
2011-10-11,28.5,57.63793103,,,,,,16.5,12.4,22.4,58.1,3,2011,0,3,0,16.32,Seoul,565,422,143,316,249,139,72,67,74,65,307,279,28,172,135
2011-10-12,26.79166667,59.02866593,,,,,,14.7,10.7,18.7,52.5,4,2011,0,3,0,16.18,Seoul,543,415,128,272,271,120,58,62,55,65,318,295,23,167,151
2011-10-13,34.75,67.07607497,,,,,,16.6,10.7,23.4,51.4,5,2011,0,3,0,16.26,Seoul,607,471,136,288,319,113,54,59,57,56,362,342,20,158,204
2011-10-14,34.41666667,57.87061404,,,,,,14.4,12.7,15.7,79.3,6,2011,0,3,0,15.82,Seoul,671,513,158,359,312,139,70,69,81,58,405,364,41,210,195
2011-10-15,27.29166667,47.96548117,,,,,,13,11.4,16.9,85.3,7,2011,0,3,0,15.04,Seoul,786,649,137,417,369,111,56,55,58,53,517,487,30,280,237
2011-10-16,11.29166667,25.51407716,,,,,,14.8,11.1,20.1,62.8,1,2011,0,3,0,14.7,Seoul,670,540,130,359,311,123,62,61,72,51,415,393,22,223,192
2011-10-17,7.375,29.61636557,,,,,,11.2,7,14.8,34.3,2,2011,0,3,0,14,Seoul,633,475,158,356,277,134,69,65,73,61,358,327,31,198,160
2011-10-18,15.70833333,38.44860814,,,,,,9.4,3.9,15.4,37.4,3,2011,0,3,0,12.56,Seoul,572,440,132,327,245,121,57,64,69,52,338,319,19,186,152
2011-10-19,19.66666667,39.76803552,,,,,,12.8,4.6,20.4,44,4,2011,0,3,0,12.24,Seoul,547,434,113,295,252,109,59,50,62,47,316,291,25,166,150
2011-10-20,14.125,30.8978022,,,,,,15.5,11,20.9,52.4,5,2011,0,3,0,12.74,Seoul,629,496,133,329,300,112,58,54,66,46,383,359,24,187,196
2011-10-21,12.33333333,26.24174654,,,,,,17.3,13.1,21,53.1,6,2011,0,3,0,13.24,Seoul,669,540,129,372,297,134,78,56,73,61,409,376,33,228,181
2011-10-22,12.20833333,23.7165272,,,,,,17.1,14.4,21.7,59.8,7,2011,0,3,0,14.42,Seoul,730,618,112,398,332,97,59,38,55,42,492,468,24,264,228
2011-10-23,16.79166667,30.35073069,,,,,,16.5,11.8,22.1,66.3,1,2011,0,3,0,15.84,Seoul,679,557,122,353,326,106,60,46,50,56,409,389,20,208,201
2011-10-24,26.16666667,42.16892596,,,,,,12.3,7.1,15.3,72.3,2,2011,0,3,0,15.74,Seoul,629,487,142,346,283,141,73,68,83,58,346,321,25,194,152
2011-10-25,10.29166667,21.54140127,,,,,,7.6,3.7,12.1,36.9,3,2011,0,3,0,14.16,Seoul,590,450,140,329,261,130,70,60,66,64,329,301,28,184,145
2011-10-26,18.79166667,38.90987124,,,,,,9.5,3.1,15.3,42.8,4,2011,0,3,0,12.6,Seoul,572,428,144,316,256,118,55,63,65,53,321,296,25,171,150
2011-10-27,25.875,48.43436499,,,,,,12.7,6.6,19.5,43.6,5,2011,0,3,0,11.72,Seoul,613,468,145,338,275,123,57,66,56,67,358,327,31,195,163
2011-10-28,32.45833333,59.36451613,,,,,,14.5,11,19.8,49.6,6,2011,0,3,0,11.32,Seoul,689,565,124,390,299,123,64,59,63,60,436,408,28,254,182
2011-10-29,30.33333333,50.35460251,,,,,,12,10.2,13.5,80.5,7,2011,0,3,0,11.26,Seoul,727,604,123,404,323,121,61,60,66,55,468,443,25,261,207
2011-10-30,22.625,38.00417973,,,,,,14.8,10.7,20.8,54.8,1,2011,0,3,0,12.7,Seoul,703,553,150,381,322,128,62,66,75,53,441,403,38,237,204
2011-10-31,32.66666667,63.43546695,,,,,,15,8.5,22.1,42.8,2,2011,0,3,0,13.8,Seoul,630,491,139,352,278,130,61,69,71,59,361,336,25,211,150
2011-11-01,27.70833333,54.57505519,,,,,,16.1,9.9,22.6,45.9,3,2011,0,3,0,14.48,Seoul,665,521,144,355,310,136,68,68,74,62,368,341,27,194,174
2011-11-02,33.875,65.49671053,,,,,,16.2,13.4,21.5,46.1,4,2011,0,3,0,14.82,Seoul,569,454,115,323,246,124,70,54,72,52,338,314,24,185,153
2011-11-03,38.20833333,72.25838926,,,,,,16.8,10,24.3,49.1,5,2011,0,3,0,15.78,Seoul,577,462,115,313,264,104,58,46,54,50,347,313,34,194,153
2011-11-04,28.125,50.80396476,,,,,,18.4,15.4,22.5,67.6,6,2011,0,3,0,16.5,Seoul,705,566,139,388,317,124,69,55,78,46,411,378,33,226,185
2011-11-05,13.95833333,24.28098291,,,,,,19.9,16.4,25.9,67.5,7,2011,0,3,0,17.48,Seoul,827,688,139,469,358,129,72,57,79,50,552,510,42,308,244
2011-11-06,6.333333333,10.84120172,,,,,,14.6,12.9,19.3,79.8,1,2011,0,3,0,17.18,Seoul,727,613,114,392,335,106,61,45,61,45,480,446,34,260,220
2011-11-07,13,23.37648328,,,,,,15.1,12.5,18.8,68.9,2,2011,0,3,0,16.96,Seoul,670,518,152,375,295,143,79,64,80,63,377,347,30,216,161
2011-11-08,18.54166667,32.9392936,,,,,,14.9,11.1,19.6,65,3,2011,0,3,0,16.58,Seoul,586,451,135,333,253,123,58,65,70,53,341,319,22,193,148
2011-11-09,10.66666667,19.32881356,,,,,,14.5,12.5,18.4,59.4,4,2011,0,3,0,15.8,Seoul,598,456,142,322,276,128,66,62,75,53,330,305,25,183,147
2011-11-10,12.375,22.94662309,,,,,,14.1,10.9,17,54.1,5,2011,0,3,0,14.64,Seoul,655,494,161,352,303,128,67,61,76,52,381,342,39,204,177
2011-11-11,16.625,28.08719647,,,,,,12.5,11,14.7,71.1,6,2011,0,3,0,14.22,Seoul,666,529,137,344,322,120,61,59,50,70,410,381,29,226,184
2011-11-12,32.20833333,56.53023758,,,,,,12,9.1,15.8,66.5,7,2011,0,3,0,13.6,Seoul,705,583,122,360,345,117,59,58,54,63,450,428,22,233,217
2011-11-13,40.95833333,86.13304721,,,,,,11.3,6,15.8,53.9,1,2011,0,3,0,12.88,Seoul,698,574,124,385,313,123,62,61,73,50,432,407,25,233,199
2011-11-14,17.16666667,39.33588621,,,,,,6.4,3.4,11,37.3,2,2011,0,3,0,11.26,Seoul,572,436,136,308,264,133,72,61,61,72,309,281,28,179,130
2011-11-15,21.58333333,46.57395143,,,,,,7.2,3.4,11.6,43.8,3,2011,0,3,0,9.88,Seoul,580,428,152,333,247,145,76,69,83,62,289,254,35,166,123
2011-11-16,27.625,57.47634409,,,,,,10.9,5.8,15.7,51.1,4,2011,0,3,0,9.56,Seoul,587,440,147,277,310,132,80,52,71,61,309,281,28,136,173
2011-11-17,32.08333333,62.45819398,,,,,,13.6,10.5,16.3,52.9,5,2011,0,3,0,9.88,Seoul,571,463,108,316,255,119,71,48,75,44,331,306,25,171,160
2011-11-18,23.83333333,40.30710383,,,,,,14.2,11.9,16.1,81,6,2011,0,3,0,10.46,Seoul,627,496,131,325,302,131,66,65,68,63,364,346,18,183,181
2011-11-19,15.625,26.87378641,,,,,,10.6,3.5,15.5,71.4,7,2011,0,3,0,11.3,Seoul,691,544,147,393,298,123,59,64,71,52,417,387,30,242,175
2011-11-20,9.208333333,19.43991416,,,,,,0.4,-2.2,3.7,40.5,1,2011,0,3,0,9.94,Seoul,629,516,113,366,263,101,59,42,63,38,376,346,30,213,163
2011-11-21,10.5,23.45837838,,,,,,1.6,-2.6,6.3,39.1,2,2011,0,3,0,8.08,Seoul,536,396,140,298,238,115,60,55,67,48,292,263,29,166,126
2011-11-22,19.41666667,36.84565217,,,,,,5.6,1.9,7.9,53.1,3,2011,0,3,0,6.48,Seoul,511,353,158,295,216,138,64,74,70,68,255,232,23,151,104
2011-11-23,18.58333333,30.80652174,,,,,,2.8,-2.1,7.4,68.5,4,2011,0,3,0,4.2,Seoul,521,404,117,289,232,131,80,51,75,56,278,255,23,144,134
2011-11-24,11.83333333,22.325054,,,,,,-1.6,-5.5,2,45.8,5,2011,0,3,0,1.76,Seoul,540,398,142,289,251,139,64,75,75,64,270,237,33,147,123
2011-11-25,21.58333333,39.73218143,,,,,,2.8,-0.5,7.2,49.4,6,2011,0,3,0,2.24,Seoul,595,449,146,327,268,112,45,67,63,49,361,334,27,198,163
2011-11-26,34.08333333,60.60606061,,,,,,5.6,1.8,8.8,55.9,7,2011,0,3,0,3.04,Seoul,681,527,154,371,310,136,73,63,65,71,412,381,31,223,189
2011-11-27,26.125,45.7583603,,,,,,13.5,8.7,15.3,73.5,1,2011,0,3,0,4.62,Seoul,585,457,128,333,252,113,54,59,61,52,341,322,19,198,143
2011-11-28,28.25,50.82866379,,,,,,14.6,13.6,17,82.8,2,2011,0,3,0,6.98,Seoul,563,432,131,314,249,143,74,69,77,66,287,272,15,159,128
2011-11-29,26.60869565,50.47328244,,,,,,11.3,9.2,13.6,87.5,3,2011,0,3,0,9.56,Seoul,449,342,107,242,207,114,66,48,62,52,234,212,22,131,103
2011-11-30,3.333333333,6.246327684,,,,,,4.7,3,9.2,82.8,4,2011,0,3,0,9.94,Seoul,485,351,134,261,224,120,62,58,56,64,254,224,30,148,106
2011-12-01,4.75,10.45222222,,,,,,5.8,4.3,9,55,5,2011,0,4,0,9.98,Seoul,595,419,176,311,284,128,59,69,62,66,313,281,32,158,155
2011-12-02,6.416666667,14.18990121,,,,,,5.5,2.5,7.5,58.6,6,2011,0,4,0,8.38,Seoul,598,440,158,344,254,131,63,68,80,51,333,293,40,189,144
2011-12-03,8.047619048,14.17060086,,,,,,5.3,3.7,9.1,73.6,7,2011,0,4,0,6.52,Seoul,686,560,126,366,320,122,59,63,62,60,445,418,27,234,211
2011-12-04,18.08333333,31.78823529,,,,,,2.5,-0.3,6.3,51.4,1,2011,0,4,0,4.76,Seoul,627,513,114,345,282,121,67,54,66,55,384,362,22,220,164
2011-12-05,17.41666667,33.9772973,,,,,,1.5,-2.1,5.9,35.9,2,2011,0,4,0,4.12,Seoul,575,410,165,300,275,149,76,73,76,73,290,256,34,152,138
2011-12-06,24.125,45.02810811,,,,,,3.9,1.2,7.7,39.3,3,2011,0,4,0,3.74,Seoul,483,352,131,258,225,125,65,60,66,59,248,218,30,137,111
2011-12-07,41.91666667,71.14099783,,,,,,4,2.3,5.7,60.1,4,2011,0,4,0,3.44,Seoul,507,356,151,286,221,110,52,58,66,44,267,226,41,150,117
